utc,x_teme_m,y_teme_m,z_teme_m,vx_teme_mps,vy_teme_mps,vz_teme_mps,x_ecef_m,y_ecef_m,z_ecef_m,vx_ecef_mps,vy_ecef_mps,vz_ecef_mps,lat_deg,lon_deg,alt_m
2026-03-27T02:35:40+00:00,-4120434.1079221605,1000518.9946192134,-5266003.642716,,,,2302376.7859998937,-3560628.6848829,-5266003.642716,,,,-51.33598631086589,-57.11244839946829,395763.1840163786
2026-03-27T02:35:50+00:00,-4146355.0963854967,928651.3744023016,-5258867.285380301,,,,2368056.0617735498,-3528025.573716666,-5258867.285380301,,,,-51.23937652607455,-56.12998076738177,395767.06874965224
2026-03-27T02:36:00+00:00,-4171742.8827857785,856664.33236541,-5251052.705972362,,,,2433479.8959581787,-3495066.244635178,-5251052.705972362,,,,-51.13385513932527,-55.15199288168898,395767.5739085004
2026-03-27T02:36:10+00:00,-4196594.204415397,784567.1268516217,-5242560.915255822,,,,2498640.4171179878,-3461754.549215405,-5242560.915255822,,,,-51.0194956288251,-54.17883673745949,395764.7119689733
2026-03-27T02:36:20+00:00,-4220905.8674107315,712369.028885973,-5233393.0104015265,,,,2563529.783211506,-3428094.3723074268,-5233393.0104015265,,,,-50.89637671026082,-53.21085133861388,395758.4968937533
2026-03-27T02:36:30+00:00,-4244674.746503158,640079.3228593954,-5223550.175051967,,,,2628140.210579179,-3394089.6094078915,-5223550.175051967,,,,-50.764582087949385,-52.248361557157324,395748.94412365183
2026-03-27T02:36:40+00:00,-4267897.785550669,567707.3049997571,-5213033.679145578,,,,2692463.9147704826,-3359744.210459659,-5213033.679145578,,,,-50.62420019256815,-51.291678552026866,395736.07056842186
2026-03-27T02:36:50+00:00,-4290571.997987373,495262.2820240332,-5201844.878739672,,,,2756493.1421913328,-3325062.15805978,-5201844.878739672,,,,-50.47532391049499,-50.34109876835251,395719.8945968803
2026-03-27T02:37:00+00:00,-4312694.467423996,422753.5692308067,-5189985.215719263,,,,2820220.200860252,-3290047.441649845,-5189985.215719263,,,,-50.318050305054946,-49.39690300601265,395700.43602607306
2026-03-27T02:37:10+00:00,-4334262.34744365,350190.4911897838,-5177456.217915138,,,,2883637.4007033436,-3254704.1060367287,-5177456.217915138,,,,-50.152480338375355,-48.459357124174204,395677.7161104558
2026-03-27T02:37:20+00:00,-4355272.862588304,277582.37853351625,-5164259.498587839,,,,2946737.0861376165,-3219036.2268311977,-5164259.498587839,,,,-49.97871858171908,-47.528711261306285,395651.7575294161
2026-03-27T02:37:30+00:00,-4375723.308262825,204938.56827425177,-5150396.756478207,,,,3009511.6638163854,-3183047.88411893,-5150396.756478207,,,,-49.79687293188696,-46.605199178315445,395622.58437504433
2026-03-27T02:37:40+00:00,-4395611.0513005955,132268.40189237468,-5135869.775474116,,,,3071953.5471467446,-3146743.2130104965,-5135869.775474116,,,,-49.60705432268499,-45.689039165240644,395590.22213860974
2026-03-27T02:37:50+00:00,-4414933.53024403,59581.22435111257,-5120680.424423672,,,,3134055.185918735,-3110126.378522917,-5120680.424423672,,,,-49.40937643997735,-44.780433520860015,395554.69769664854
2026-03-27T02:38:00+00:00,-4433688.255718153,-13113.617259248984,-5104830.656867026,,,,3195809.0946071786,-3073201.5467060967,-5104830.656867026,,,,-49.203955438729196,-43.87956809228379,395516.0392962396
2026-03-27T02:38:10+00:00,-4451872.810559339,-85806.77414886515,-5088322.510962237,,,,3257207.797338561,-3035972.9394123754,-5088322.510962237,,,,-48.99090966691611,-42.98661341186016,395474.2765401108
2026-03-27T02:38:20+00:00,-4469484.850413637,-158488.89811714063,-5071158.10899409,,,,3318243.8579716305,-2998444.8065517144,-5071158.10899409,,,,-48.77035938957754,-42.101724350969334,395429.44037015457
2026-03-27T02:38:30+00:00,-4486522.10388773,-231150.64216628936,-5053339.657230487,,,,3378909.906483324,-2960621.3962470666,-5053339.657230487,,,,-48.542426524013706,-41.225039856512524,395381.56305110734
2026-03-27T02:38:40+00:00,-4502982.372800741,-303782.66148778,-5034869.445702573,,,,3439198.5865096776,-2922507.0124337818,-5034869.445702573,,,,-48.30723438156112,-40.35668424668117,395330.6781535046
2026-03-27T02:38:50+00:00,-4518863.532396514,-376375.6142638829,-5015749.848034441,,,,3499102.5831225943,-2884105.986301544,-5015749.848034441,,,,-48.06490741840807,-39.49676703817602,395276.8205362018
2026-03-27T02:39:00+00:00,-4534163.532102892,-448920.16507098003,-4995983.320562649,,,,3558614.6505921683,-2845422.643308005,-4995983.320562649,,,,-47.81557098659197,-38.64538278691265,395220.02632626705
2026-03-27T02:39:10+00:00,-4548880.394882632,-521406.98177815875,-4975572.403184409,,,,3617727.558444596,-2806461.3662876394,-4975572.403184409,,,,-47.55935111663274,-37.80261255861899,395160.332903211
2026-03-27T02:39:20+00:00,-4563012.218588394,-593826.7419213894,-4954519.717632569,,,,3676434.1229582946,-2767226.5620935033,-4954519.717632569,,,,-47.29637427795582,-36.96852379703333,395097.7788753081
2026-03-27T02:39:30+00:00,-4576557.175395646,-666170.129975157,-4932827.968225397,,,,3734727.22866996,-2727722.6305414,-4932827.968225397,,,,-47.02676718119606,-36.143170335150955,395032.4040624434
2026-03-27T02:39:40+00:00,-4589513.5122578,-738427.8394550112,-4910499.941306149,,,,3792599.773028603,-2687954.0388374412,-4910499.941306149,,,,-46.750656574910586,-35.32659405012626,394964.24947468843
2026-03-27T02:39:50+00:00,-4601879.551431806,-810590.5757540863,-4887538.504384252,,,,3850044.733271886,-2647925.2329310495,-4887538.504384252,,,,-46.46816904988621,-34.51882400186324,394893.3572893478
2026-03-27T02:40:00+00:00,-4613653.6902962355,-882649.0550919906,-4863946.606464494,,,,3907055.109357627,-2607640.7154516736,-4863946.606464494,,,,-46.179430869432046,-33.71987816009684,394819.77083108015
2026-03-27T02:40:10+00:00,-4624834.401714218,-954594.0064270176,-4839727.277478623,,,,3963623.949957435,-2567105.0122091835,-4839727.277478623,,,,-45.88456779982962,-32.92976341776756,394743.53454880416
2026-03-27T02:40:20+00:00,-4635420.234326069,-1026416.1731786196,-4814883.627731203,,,,4019744.375931608,-2526322.636071727,-4814883.627731203,,,,-45.583704952309134,-32.1484756178798,394664.6939921109
2026-03-27T02:40:30+00:00,-4645409.8127797535,-1098106.3147588247,-4789418.847373755,,,,4075409.5358426212,-2485298.1556237186,-4789418.847373755,,,,-45.27696663660342,-31.376001098609066,394583.29578720964
2026-03-27T02:40:40+00:00,-4654801.837562107,-1169655.2051687774,-4763336.206930826,,,,4130612.6281712856,-2444036.1621592026,-4763336.206930826,,,,-44.964476238125584,-30.612316754115454,394499.38761578687
2026-03-27T02:40:50+00:00,-4663595.085688011,-1241053.6378357643,-4736639.055598568,,,,4185346.926184,-2402541.230181263,-4736639.055598568,,,,-44.64635607909693,-29.85739002559822,394413.01818627026
2026-03-27T02:41:00+00:00,-4671788.410550788,-1312292.4245708564,-4709330.821606471,,,,4239605.733537685,-2360817.990590783,-4709330.821606471,,,,-44.32272731507617,-29.111180466589303,394324.23721120413
2026-03-27T02:41:10+00:00,-4679380.742004457,-1383362.3958258608,-4681415.012176634,,,,4293382.406769914,-2318871.0951809785,-4681415.012176634,,,,-43.99370983666348,-28.37363976775964,394233.0953829298
2026-03-27T02:41:20+00:00,-4686371.086790419,-1454254.4042266128,-4652895.212191876,,,,4346670.37796901,-2276705.1764786025,-4652895.212191876,,,,-43.659422165833305,-27.644711740081163,394139.6443446167
2026-03-27T02:41:30+00:00,-4692758.5285864575,-1524959.3251758888,-4623775.083937751,,,,4399463.113885294,-2234324.922795373,-4623775.083937751,,,,-43.319981374604666,-26.92433383210988,394043.93666432146
2026-03-27T02:41:40+00:00,-4698542.227947738,-1595468.0558385558,-4594058.367554895,,,,4451754.136352919,-2191735.0420326884,-4594058.367554895,,,,-42.975503020970436,-26.212437133476243,393946.02581101283
2026-03-27T02:41:50+00:00,-4703721.422711322,-1665771.5193756272,-4563748.879319,,,,4503537.0442391625,-2148940.2198297647,-4563748.879319,,,,-42.62610106822197,-25.508946314432137,393845.9661230184
2026-03-27T02:42:00+00:00,-4708295.427917544,-1735860.6639301416,-4532850.512069615,,,,4554805.473742946,-2105945.1981213884,-4532850.512069615,,,,-42.271887837628846,-24.8137811125346,393743.8127831714
2026-03-27T02:42:10+00:00,-4712263.635990395,-1805726.4646597526,-4501367.234367659,,,,4605553.119852599,-2062754.735897125,-4501367.234367659,,,,-41.91297395420563,-24.12685626202756,393639.62178937066
2026-03-27T02:42:20+00:00,-4715625.5168275,-1875359.924915774,-4469303.089986694,,,,4655773.754881034,-2019373.5677916778,-4469303.089986694,,,,-41.54946830385203,-23.44808141558002,393533.4499258781
2026-03-27T02:42:30+00:00,-4718380.617863736,-1944752.0770063014,-4436662.197589585,,,,4705461.192367435,-1975806.4842429599,-4436662.197589585,,,,-41.1814779996232,-22.777362561646243,393425.35473489016
2026-03-27T02:42:40+00:00,-4720528.56414589,-2013893.9829941161,-4403448.7504003225,,,,4754609.306472874,-1932058.291682395,-4403448.7504003225,,,,-40.80910835449851,-22.114601914835276,393315.3944877172
2026-03-27T02:42:50+00:00,-4722069.058454348,-2082776.7376071801,-4369667.014838995,,,,4803212.050621776,-1888133.7686433368,-4369667.014838995,,,,-40.432462848760764,-21.45969776694642,393203.6281522559
2026-03-27T02:43:00+00:00,-4723001.88128222,-2151391.466720608,-4335321.331276859,,,,4851263.422037445,-1844037.7500678173,-4335321.331276859,,,,-40.05164312693047,-20.81254587341587,393090.1153671108
2026-03-27T02:43:10+00:00,-4723326.890945064,-2219729.331311954,-4300416.112120196,,,,4898757.482200253,-1799775.084169802,-4300416.112120196,,,,-39.66674897025696,-20.173039260365385,392974.9164066203
2026-03-27T02:43:20+00:00,-4723044.023578683,-2287781.5261278073,-4264955.842490684,,,,4945688.371380754,-1755350.5898091078,-4264955.842490684,,,,-39.2778783031283,-19.54106806029327,392858.0921541527
2026-03-27T02:43:30+00:00,-4722153.293189371,-2355539.28221731,-4228945.078973128,,,,4992050.273257379,-1710769.1555902527,-4228945.078973128,,,,-38.885127182662465,-18.91652097701271,392739.70406877715
2026-03-27T02:43:40+00:00,-4720654.791661654,-2422993.8678750964,-4192388.4491345026,,,,5037837.457197268,-1666035.6240664914,-4192388.4491345026,,,,-38.488589801182734,-18.29928422788143,392619.8141541993
2026-03-27T02:43:50+00:00,-4718548.688784755,-2490136.5890702526,-4155290.65132877,,,,5083044.242670745,-1621154.8931889755,-4155290.65132877,,,,-38.088358495682755,-17.68924299145749,392498.4849284049
2026-03-27T02:44:00+00:00,-4715835.232221186,-2556958.791768884,-4117656.453458332,,,,5127665.01661489,-1576131.8719087767,-4117656.453458332,,,,-37.684523749611124,-17.086281143432444,392375.7793896543
2026-03-27T02:44:10+00:00,-4712514.747539634,-2623451.8616695115,-4079490.6931452947,,,,5171694.246640676,-1530971.4352460993,-4079490.6931452947,,,,-37.27717421319517,-16.490281001793335,392251.7609868832
2026-03-27T02:44:20+00:00,-4708587.63815032,-2689607.2265103376,-4040798.2764618765,,,,5215126.45450177,-1485678.512530363,-4040798.2764618765,,,,-36.86639671125452,-15.901124540371768,392126.4935852047
2026-03-27T02:44:30+00:00,-4704054.385251908,-2755416.3571587913,-4001584.177303184,,,,5257956.231399542,-1440258.0426411962,-4001584.177303184,,,,-36.45227626073503,-15.31869309066471,392000.04143331014
2026-03-27T02:44:40+00:00,-4698915.547992852,-2820870.7660213313,-3961853.438388539,,,,5300178.2491403045,-1394714.9289739265,-3961853.438388539,,,,-36.03489610777016,-14.742867054521355,391872.46913600806
2026-03-27T02:44:50+00:00,-4693171.763041039,-2885962.013350234,-3921611.167508691,,,,5341787.238613504,-1349054.1268949108,-3921611.167508691,,,,-35.61433771686913,-14.173527036602735,391743.84161123075
2026-03-27T02:45:00+00:00,-4686823.7449151315,-2950681.703124824,-3880862.5400272026,,,,5382778.000405261,-1303280.6019461204,-3880862.5400272026,,,,-35.1906808279559,-13.610553556354319,391614.2240670677
2026-03-27T02:45:10+00:00,-4679872.2857369585,-3015021.4866617317,-3839612.796728235,,,,5423145.418302585,-1257399.279379649,-3839612.796728235,,,,-34.76400346613953,-13.053826667248671,391483.6819637064
2026-03-27T02:45:20+00:00,-4672318.255076765,-3078973.0641745995,-3797867.2428291505,,,,5462884.43686999,-1211415.137778934,-3797867.2428291505,,,,-34.33438196547874,-12.50322710121739,391352.2809790848
2026-03-27T02:45:30+00:00,-4664162.600021783,-3142528.184362517,-3755631.248266502,,,,5501990.073401924,-1165333.1631518188,-3755631.248266502,,,,-33.901891007214935,-11.958635906956857,391220.08697843365
2026-03-27T02:45:40+00:00,-4655406.3449453255,-3205678.6466271095,-3712910.2462829608,,,,5540457.42921779,-1119158.2984652375,-3712910.2462829608,,,,-33.46660364162602,-11.419934048721586,391087.1659783991
2026-03-27T02:45:50+00:00,-4646050.591624409,-3268416.300518758,-3669709.733841023,,,,5578281.668346203,-1072895.5410583755,-3669709.733841023,,,,-33.028591329601255,-10.887003537529608,390953.584116837
2026-03-27T02:46:00+00:00,-4636096.51867415,-3330733.049853341,-3626035.268845336,,,,5615458.0310925655,-1026549.8920587973,-3626035.268845336,,,,-32.5879239526349,-10.359726996786549,390819.4076126721
2026-03-27T02:46:10+00:00,-4625545.382052523,-3392620.8495922,-3581892.47232716,,,,5651981.8407860035,-980126.309176717,-3581892.47232716,,,,-32.144669873865034,-9.837987280836956,390684.7027410548
2026-03-27T02:46:20+00:00,-4614398.514265725,-3454071.711042551,-3537287.024840886,,,,5687848.488422515,-933629.8014908622,-3537287.024840886,,,,-31.698895941168193,-9.321668525816676,390549.53579072095
2026-03-27T02:46:30+00:00,-4602657.324714427,-3515077.6998780025,-3492224.6678793593,,,,5723053.441274551,-887065.3827325922,-3492224.6678793593,,,,-31.25066754136345,-8.810655744963555,390413.97303675115
2026-03-27T02:46:40+00:00,-4590323.299366379,-3575630.9382708105,-3446711.2023924524,,,,5757592.251617099,-840438.0188592011,-3446711.2023924524,,,,-30.800048625570938,-8.30483437402927,390278.0807044823
2026-03-27T02:46:50+00:00,-4577398.000380062,-3635723.606871523,-3400752.487323864,,,,5791460.541778374,-793752.7275357184,-3400752.487323864,,,,-30.347101735232734,-7.804091330899837,390141.92493361514
2026-03-27T02:47:00+00:00,-4563883.066238854,-3695347.9442522144,-3354354.440050174,,,,5824654.012479794,-747014.528837206,-3354354.440050174,,,,-29.891888047127814,-7.308314571425143,390005.5717480872
2026-03-27T02:47:10+00:00,-4549780.211592841,-3754496.2479490875,-3307523.0356551046,,,,5857168.449591729,-700228.3932923521,-3307523.0356551046,,,,-29.434467406817923,-6.817392629039915,389869.08702240884
2026-03-27T02:47:20+00:00,-4535091.226746114,-3813160.876841306,-3260264.305104118,,,,5888999.709978113,-653399.3598561594,-3260264.305104118,,,,-28.97489835144529,-6.331215817486935,389732.53644506726
2026-03-27T02:47:30+00:00,-4519817.977491173,-3871334.2518234225,-3212584.3347021397,,,,5920143.738866314,-606532.3982736623,-3212584.3347021397,,,,-28.513238145157416,-5.849674917634957,389595.985485686
2026-03-27T02:47:40+00:00,-4503962.405283163,-3929008.855308256,-3164489.2665460845,,,,5950596.555322637,-559632.530395763,-3164489.2665460845,,,,-28.049542823936562,-5.37266239535964,389459.49936527666
2026-03-27T02:47:50+00:00,-4487526.526722099,-3986177.2334238137,-3115985.2967873965,,,,5980354.260030113,-512704.777469947,-3115985.2967873965,,,,-27.583867218991504,-4.9000719093317,389323.1430201968
2026-03-27T02:48:00+00:00,-4470512.433041606,-4042831.997852173,-3067078.6740889307,,,,6009413.040387176,-465754.1055766757,-3067078.6740889307,,,,-27.11626498203368,-4.4317978128790685,389186.9810670316
2026-03-27T02:48:10+00:00,-4452922.2906351,-4098965.8241779706,-3017775.701078693,,,,6037769.16018349,-418785.53288178967,-3017775.701078693,,,,-26.646788638958146,-3.9677362030188306,389051.0777759794
2026-03-27T02:48:20+00:00,-4434758.339744652,-4154571.4563270775,-2968082.730541233,,,,6065418.967276491,-371804.0734916929,-2968082.730541233,,,,-26.175489592910385,-3.507784390855903,388915.49702981673
2026-03-27T02:48:30+00:00,-4416022.8954156,-4209641.703643761,-2918006.168020542,,,,6092358.894960885,-324814.68698707863,-2918006.168020542,,,,-25.702418188168593,-3.0518404393951926,388780.30230076145
2026-03-27T02:48:40+00:00,-4396718.346116161,-4264169.44526936,-2867552.4679645887,,,,6118585.4572295025,-277822.38142899127,-2867552.4679645887,,,,-25.22762371226159,-2.5998041451157405,388645.55660986993
2026-03-27T02:48:50+00:00,-4376847.1539466875,-4318147.629498963,-2816728.1342916926,,,,6144095.252563328,-230832.16107707075,-2816728.1342916926,,,,-24.751154439757176,-2.1515765446375212,388511.3224988347
2026-03-27T02:49:00+00:00,-4356411.854456797,-4371569.274446594,-2765539.719830513,,,,6168884.965894952,-183848.97196465087,-2765539.719830513,,,,-24.273057664856264,-1.7070594109889328,388377.6619988447
2026-03-27T02:49:10+00:00,-4335415.056305951,-4424427.469123577,-2713993.8253669585,,,,6192951.364679832,-136877.80934032216,-2713993.8253669585,,,,-23.79337972987421,-1.2661562564668998,388244.6365987398
2026-03-27T02:49:20+00:00,-4313859.4405697435,-4476715.375299507,-2662097.0978777315,,,,6216291.302649625,-89923.6622827047,-2662097.0978777315,,,,-23.312166045799042,-0.8287718087667315,388112.3072113674
2026-03-27T02:49:30+00:00,-4291747.760550442,-4528426.22797543,-2609856.2300617695,,,,6238901.720405301,-42991.45879458452,-2609856.2300617695,,,,-22.82946112456889,-0.39481150168370505,387980.7341437265
2026-03-27T02:49:40+00:00,-4269082.842250897,-4579553.33444186,-2557277.961366026,,,,6260779.64306238,3913.8234834546724,-2557277.961366026,,,,-22.345308624564794,0.03581751010810308,387849.9770710403
2026-03-27T02:49:50+00:00,-4245867.582607677,-4630090.078473244,-2504369.073779412,,,,6281922.183737289,50787.215758051476,-2504369.073779412,,,,-21.85975134737166,0.4632069030721482,387720.0949980831
2026-03-27T02:50:00+00:00,-4222104.950092782,-4680029.918945957,-2451136.393231084,,,,6302326.54210071,97623.81144058354,-2451136.393231084,,,,-21.37283128588321,0.8874476802438096,387591.1462349994
2026-03-27T02:50:10+00:00,-4197797.984312815,-4729366.390862618,-2397586.7885969984,,,,6321990.005346868,144418.6567446786,-2397586.7885969984,,,,-20.884589649763868,1.3086291843235074,387463.18836740404
2026-03-27T02:50:20+00:00,-4172949.7954636007,-4778093.106606714,-2343727.1704130257,,,,6340909.94913211,191166.8063752989,-2343727.1704130257,,,,-20.395066887818047,1.7268396226644143,387336.2782262042
2026-03-27T02:50:30+00:00,-4147563.563550045,-4826203.757526891,-2289564.4891554867,,,,6359083.836134921,237863.3806667261,-2289564.4891554867,,,,-19.904302706062655,2.1421665968561285,387210.47185692657
2026-03-27T02:50:40+00:00,-4121642.538824388,-4873692.113158259,-2235105.736140726,,,,6376509.219585191,284503.43451848516,-2235105.736140726,,,,-19.412336109105794,2.5546959342478317,387085.824495621
2026-03-27T02:50:50+00:00,-4095190.0405409276,-4920552.023657921,-2180357.9408247964,,,,6393183.73919478,331082.1084944333,-2180357.9408247964,,,,-18.919205408408576,2.9645130683734635,386962.3905367451
2026-03-27T02:51:00+00:00,-4068209.4574099346,-4966777.419047779,-2125328.171712541,,,,6409105.125967108,377594.49681464024,-2125328.171712541,,,,-18.424948262760296,3.371701868355558,386840.22350988816
2026-03-27T02:51:10+00:00,-4040704.246225837,-5012362.311704448,-2070023.5334854769,,,,6424271.201422999,424035.70584300766,-2070023.5334854769,,,,-17.929601684218262,3.776345185648836,386719.37604836747
2026-03-27T02:51:20+00:00,-4012677.9321868666,-5057300.795844055,-2014451.167627648,,,,6438679.873333598,470400.9096857968,-2014451.167627648,,,,-17.433202075112202,4.178525368393821,386599.89986617956
2026-03-27T02:51:30+00:00,-3984134.107963581,-5101587.049132422,-1958618.2505153501,,,,6452329.143374535,516685.2384905624,-1958618.2505153501,,,,-16.93578524183531,4.5783232842062205,386481.8457298735
2026-03-27T02:51:40+00:00,-3955076.4339048746,-5145215.332440073,-1902531.993774739,,,,6465217.104176994,562883.8344306395,-1902531.993774739,,,,-16.4373864284874,4.975818842896558,386365.26343575027
2026-03-27T02:51:50+00:00,-3925508.636700313,-5188179.991971132,-1846199.6416343113,,,,6477341.934696781,608991.9103870668,-1846199.6416343113,,,,-15.93804032333453,5.371091536467475,386250.2017813176
2026-03-27T02:52:00+00:00,-3895434.509261118,-5230475.4594317265,-1789628.470692901,,,,6488701.909772485,655004.6364529381,-1789628.470692901,,,,-15.437781086432478,5.764219454288792,386136.70854240377
2026-03-27T02:52:10+00:00,-3864857.910867037,-5272096.251920982,-1732825.7901416316,,,,6499295.3960535675,700917.1959280862,-1732825.7901416316,,,,-14.936642380769666,6.155279803790847,386024.8304516133
2026-03-27T02:52:20+00:00,-3833782.7658418133,-5313036.973870451,-1675798.9392259812,,,,6509120.846023434,746724.844399429,-1675798.9392259812,,,,-14.434657378629314,6.544349452642507,385914.6131717907
2026-03-27T02:52:30+00:00,-3802213.0631939285,-5353292.317528511,-1618555.286576237,,,,6518176.810065161,792422.7959625429,-1618555.286576237,,,,-13.931858784170382,6.931503947884181,385806.1012739707
2026-03-27T02:52:40+00:00,-3770152.856429329,-5392857.063253092,-1561102.2298358053,,,,6526461.931252135,838006.2800705292,-1561102.2298358053,,,,-13.428278858226303,7.316818041928428,385699.3382163774
2026-03-27T02:52:50+00:00,-3737606.2630508845,-5431726.080229875,-1503447.1947030902,,,,6533974.937834296,883470.5993975662,-1503447.1947030902,,,,-12.923949437573008,7.7003662232122565,385594.3663228527
2026-03-27T02:53:00+00:00,-3704577.463620249,-5469894.327663944,-1445597.6332310785,,,,6540714.657854012,928811.0164650854,-1445597.6332310785,,,,-12.418901947394906,8.082221743702888,385491.2267606538
2026-03-27T02:53:10+00:00,-3671070.7014672644,-5507356.855145029,-1387561.0232956058,,,,6546680.012719825,974022.8108925608,-1387561.0232956058,,,,-11.913167423680681,8.46245714651235,385389.95952100493
2026-03-27T02:53:20+00:00,-3637090.2823242964,-5544108.803126615,-1329344.8679208434,,,,6551870.008424503,1019101.3371551207,-1329344.8679208434,,,,-11.40677653402701,8.841144794783816,385290.6033999985
2026-03-27T02:53:30+00:00,-3602640.573522641,-5580145.403871972,-1270956.6938562607,,,,6556283.752461256,1064041.9106208088,-1270956.6938562607,,,,-10.899759591627383,9.218355897784988,385193.1959788529
2026-03-27T02:53:40+00:00,-3567726.0035179304,-5615461.981997198,-1212404.0507440066,,,,6559920.4462558115,1108839.865007065,-1212404.0507440066,,,,-10.392146574133582,9.594161038683211,385097.773605885
2026-03-27T02:53:50+00:00,-3532351.0613238127,-5650053.955100589,-1153694.5101331912,,,,6562779.375103512,1153490.6110147762,-1153694.5101331912,,,,-9.883967140909961,9.968630710433814,385004.37137888
2026-03-27T02:54:00+00:00,-3496520.2956592287,-5683916.834637349,-1094835.6640395417,,,,6564859.927465857,1197989.5215667523,-1094835.6640395417,,,,-9.37525064610392,10.34183433730152,384913.0231275065
2026-03-27T02:54:10+00:00,-3460238.315470565,-5717046.225488926,-1035835.1257619716,,,,6566161.586123957,1242331.9882937367,-1035835.1257619716,,,,-8.866026170969414,10.71384079339191,384823.76139983814
2026-03-27T02:54:20+00:00,-3423509.78759215,-5749437.828198819,-976700.5260242287,,,,6566683.9169631,1286513.4825414615,-976700.5260242287,,,,-8.356322515563512,11.084718958327812,384736.6174424123
2026-03-27T02:54:30+00:00,-3386339.4376217574,-5781087.438175765,-917439.5143902816,,,,6566426.594450767,1330529.4188088316,-917439.5143902816,,,,-7.846168235788416,11.454536550506134,384651.6211891407
2026-03-27T02:54:40+00:00,-3348732.0482801925,-5811990.947178006,-858059.7565990865,,,,6565389.372079921,1374375.3105458377,-858059.7565990865,,,,-7.335591645001755,11.823361510528684,384568.80124474317
2026-03-27T02:54:50+00:00,-3310692.4597476926,-5842144.343056675,-798568.9350771641,,,,6563572.108955952,1418046.634873073,-798568.9350771641,,,,-6.824620842811826,12.191260845527182,384488.18487358186
2026-03-27T02:55:00+00:00,-3272225.5683727786,-5871543.710865699,-738974.7468717339,,,,6560974.758991584,1461538.8913041013,-738974.7468717339,,,,-6.313283721484239,12.558301165453003,384409.7979855081
2026-03-27T02:55:10+00:00,-3233336.3262293814,-5900185.233226073,-679284.9029449099,,,,6557597.357637573,1504847.660063385,-679284.9029449099,,,,-5.8016079838972905,12.924549216823607,384333.66512444615
2026-03-27T02:55:20+00:00,-3194029.74037549,-5928065.190911485,-619507.1270096367,,,,6553440.047291019,1547968.486973114,-619507.1270096367,,,,-5.289621157400198,13.290070902003094,384259.80945709907
2026-03-27T02:55:30+00:00,-3154310.872609498,-5955179.9630665425,-559649.1551281258,,,,6548503.065319285,1590896.9410604986,-559649.1551281258,,,,-4.7773506140547495,13.654931806166616,384188.2527633393
2026-03-27T02:55:40+00:00,-3114184.838106218,-5981526.02819085,-499718.7336269259,,,,6542786.729519809,1633628.6737917992,-499718.7336269259,,,,-4.264823576329611,14.01919773990602,384119.0154253263
2026-03-27T02:55:50+00:00,-3073656.8055684357,-6007099.9640586125,-439723.61930472427,,,,6536291.465916595,1676159.3030484994,-439723.61930472427,,,,-3.7520671423001843,14.382933749030514,384052.1164201498
2026-03-27T02:56:00+00:00,-3032731.9956286913,-6031898.448783041,-379671.5770321297,,,,6529017.795381244,1718484.4722418275,-379671.5770321297,,,,-3.239108288429341,14.746204654969944,383987.5733102225
2026-03-27T02:56:10+00:00,-2991415.681209059,-6055918.260609919,-319570.380269324,,,,6520966.318228935,1760599.907274761,-319570.380269324,,,,-2.7259738971956824,15.109075579596691,383925.4022377394
2026-03-27T02:56:20+00:00,-2949713.186324638,-6079156.278694943,-259427.8092764951,,,,6512137.744024618,1802501.3024193775,-259427.8092764951,,,,-2.2126907649139733,15.471610968479013,383865.6179173039
2026-03-27T02:56:30+00:00,-2907629.8845246383,-6101609.48397719,-199251.64885773143,,,,6502532.87696802,1844184.3791473687,-199251.64885773143,,,,-1.699285605522237,15.83387513012056,383808.23362912796
2026-03-27T02:56:40+00:00,-2865171.2004484734,-6123274.958361702,-139049.69057298455,,,,6492152.599703673,1885644.941588866,-139049.69057298455,,,,-1.185785092428928,16.19593274982236,383753.26121724956
2026-03-27T02:56:50+00:00,-2822342.6065367577,-6144149.886503706,-78829.72801602776,,,,6480997.904809407,1926878.764829867,-78829.72801602776,,,,-0.6722158411475023,16.557847930196914,383700.71108191274
2026-03-27T02:57:00+00:00,-2779149.6240442707,-6164231.55527006,-18599.55825388018,,,,6469069.879558951,1967881.6512167852,-18599.55825388018,,,,-0.1586044444649663,16.91968471017995,383650.5921786241
2026-03-27T02:57:10+00:00,-2735597.821670791,-6183517.354446366,41633.02012281477,,,,6456369.688015152,2008649.4881757,41633.02012281477,,,,0.3550225213269601,17.281507602154903,383602.91201478895
2026-03-27T02:57:20+00:00,-2691692.8148300014,-6202004.777078625,101860.20802662733,,,,6442898.605248338,2049178.1344730817,101860.20802662733,,,,0.8686384823399474,17.643380609927362,383557.67664806545
2026-03-27T02:57:30+00:00,-2647440.26525343,-6219691.41966788,162074.20643744708,,,,6428658.000632782,2089463.477755843,162074.20643744708,,,,1.3822168490513125,18.005367760725676,383514.89068581816
2026-03-27T02:57:40+00:00,-2602845.8799152747,-6236574.982641346,222267.21789097224,,,,6413649.318904407,2129501.4916211837,222267.21789097224,,,,1.8957310061364003,18.367533639226707,383474.5572847035
2026-03-27T02:57:50+00:00,-2557915.4102825215,-6252653.270651437,282431.44750614656,,,,6397874.116491968,2169288.1225579605,282431.44750614656,,,,2.409154298346401,18.729942405552777,383436.67815138027
